school_id,school_name,school_inf,school_inf_list,school_type,index,municipalitet,address,phone,latitude,longitude,link_urls
46027930,CEIP CIUTAT DE CREMONA,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Huerto', 'I. Deportivas', 'Gimnasio', 'Inglés', 'Castellano', 'Valenciano', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Huerto', 'I. Deportivas', 'Gimnasio', 'Inglés', 'Castellano', 'Valenciano', 'Adscrito al programa de banco de libros']",PUB., 46970,ALAQUÀS,"C. JAUME I, S/N",962566520,"39,45266","-0,464588",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027930
46000158,CEIP GONZÁLEZ GALLARZA,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46970,ALAQUÀS,"C. PINCANYA, S/N",962566530,"39,459142","-0,451083",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000158
46016117,CEIP MAESTRO SANCHIS ALMIÑANO,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46970,ALAQUÀS,"C. LANJARÓN, 15",962566540,"39,45273","-0,462327",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46016117
46014364,CEIP VILA D'ALAQUÀS,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46970,ALAQUÀS,"C. MADRE OVIEDO, 2",962566550,"39,457405","-0,462244",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46014364
46026597,CENTRE ENS. PROFESSIONALS DE MÚSICA VICENT SANCHIS I SANZ,['Biblioteca'],['Biblioteca'],PRIV., 46970,ALAQUÀS,"Avda. PAÍS VALENCIÀ, 9",961505000,"39,456288","-0,459894",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46026597
46036232,CENTRE PRIV. ED. INF. 1er CICLE DREAMERS,[],[],PRIV., 46970,ALAQUÀS,"Pza. DE L'HORT DE SANT JOSEP, 10-11",674060221,"39,455576","-0,464907",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46036232
46034031,CENTRE PRIV. ED. INF. 1er CICLE HEIDI,"['Comedor', 'Huerto']","['Comedor', 'Huerto']",PRIV., 46970,ALAQUÀS,"C. SENYERA, 13",961517100,"39,455008","-0,465302",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46034031
46032020,CENTRE PRIV. ED. INF. 1er CICLE L'ESCOLETA,"['Aula de idiomas', 'Cursos de verano', 'Inglés', 'Castellano']","['Aula de idiomas', 'Cursos de verano', 'Inglés', 'Castellano']",PRIV., 46970,ALAQUÀS,"C. RAMÓN Y CAJAL, 14",960218268,"39,456044","-0,457242",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46032020
46034107,CENTRE PRIV. ED. INF. 1er CICLE LLEPOLIES,[],[],PRIV., 46970,ALAQUÀS,"C. MALLORCA, 8",961293609,"39,454807","-0,459921",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46034107
46034430,CENTRE PRIV. ED. INF. 1er CICLE PIPOS,[],[],PRIV., 46970,ALAQUÀS,"C. DE LA SANTA CREU, 6",961516185,"39,458736","-0,452772",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46034430
46000110,CENTRE PRIVAT MADRE JOSEFA CAMPOS,"['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'Francés', 'Inglés']","['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'Francés', 'Inglés']",PRIV., 46970,ALAQUÀS,"C. MIGUEL HERNÁNDEZ, 4",961501029,"39,457701","-0,455729",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000110
46000109,CENTRE PRIVAT MARE DE DÉU DE L'OLIVAR I,"['Comedor', 'Aula Informática', 'Biblioteca', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Inglés']","['Comedor', 'Aula Informática', 'Biblioteca', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Inglés']",PRIV., 46970,ALAQUÀS,"Cm. VELL DE TORRENT, 14",961502317,"39,456027","-0,463089",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000109
46000092,CENTRE PRIVAT MARE DE DÉU DE L'OLIVAR II,"['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés']","['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés']",PRIV., 46970,ALAQUÀS,"Avda. PAÍS VALENCIÀ, S/N",961507291,"39,456408","-0,461082",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000092
46019167,CENTRE PÚBLIC FPA ENRIC VALOR,"['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Inglés']","['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Inglés']",PUB., 46970,ALAQUÀS,"C. PADRE GUILLEM (CASTILLO PALACIO ALAQUÀS), 2",961206495,"39,45785","-0,456501",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46019167
46028454,EI 1er CICLE MUNICIPAL L'ALQUERIA,['Comedor'],['Comedor'],PUB., 46970,ALAQUÀS,"Cm. DEL DIJOUS, 2",961578125,"39,455891","-0,449865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46028454
46019696,ESCOLA PRIVADA DE MÚSICA MESTRE MEDINA,"['Cafetería/Bar', 'Salón actos']","['Cafetería/Bar', 'Salón actos']",PRIV., 46970,ALAQUÀS,"Avda. PAÍS VALENCIÀ, 9",961505000,"39,456338","-0,459827",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46019696
46023225,IES CLARA CAMPOAMOR,"['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46970,ALAQUÀS,"C. GONZÁLEZ HUGUET, S/N",961206300,"39,453327","-0,455933",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023225
46000161,IES DOCTOR FAUSTÍ BARBERÁ,"['Página Web de Mestre a casa', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'FONDOS SOCIALES EUROPEOS', 'Adscrito al programa de banco de libros']","['Página Web de Mestre a casa', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'FONDOS SOCIALES EUROPEOS', 'Adscrito al programa de banco de libros']",PUB., 46970,ALAQUÀS,"C. VICENTE LIS BARONA, S/N",961206150,"39,452213","-0,461402",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000161
46016774,CEIP COVALTA,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46860,ALBAIDA,"C. ROSENDO JUAN, 23",962919345,"38,835713","-0,512881",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46016774
46000225,CEIP ELÍAS TORMO,"['Transporte', 'Comedor', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Italiano', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']","['Transporte', 'Comedor', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Italiano', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']",PUB., 46860,ALBAIDA,"C. GERMANES LLINAS, S/N",962919310,"38,83868","-0,523342",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000225
46028132,CENTRE FPA MUNICIPAL CONCEPCIÓN CARPI,[],[],PUB., 46860,ALBAIDA,"C. ARQUEÒLEG BALLESTER, 45",962398262,"38,836975","-0,514925",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46028132
46000183,CENTRE PRIV. ED. INFANTIL LA INMACULADA,[],[],PRIV., 46860,ALBAIDA,"C. VIRGEN DE GRACIA, 18",962900333,"38,840426","-0,519222",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000183
46028491,CONSERVATORI PROFESSIONAL DE MÚSICA MUNICIPAL D'ALBAIDA,[],[],PUB., 46860,ALBAIDA,"C. ARQUEÒLEG BALLESTER, 45",962398262,"38,83695","-0,514914",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46028491
46032743,EI 1er CICLE MUNICIPAL LA VILA,[],[],PUB., 46860,ALBAIDA,"C. DEL 12 D'OCTUBRE, 3",962901233,"38,836645","-0,514233",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46032743
46021459,ESCOLA PRIVADA DE MÚSICA D'ALBAIDA,[],[],PRIV., 46860,ALBAIDA,"C. ARQUEÒLEG BALLESTER, 45",962398262,"38,836919","-0,514888",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021459
46000213,IES JOSEP SEGRELLES,"['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46860,ALBAIDA,"Avda. DE JOSEP GINER I MARCO, 5",962919300,"38,835341","-0,524898",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000213
46000274,CEIP JUAN ESTEVE MUÑOZ,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46470,ALBAL,"C. SANT ROC, S/N",961205340,"39,394095","-0,414934",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000274
46027942,CEIP LA BALAGUERA,"['Comedor', 'Adscrito al programa de banco de libros']","['Comedor', 'Adscrito al programa de banco de libros']",PUB., 46470,ALBAL,"C. TABACALERA, 1",961205555,"39,392983","-0,410521",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027942
46000262,CEIP SAN BLAS,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46470,ALBAL,"Avda. CORTS VALENCIANES, 34",961205430,"39,396754","-0,410609",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000262
46017390,CEIP SAN CARLOS BORROMEO,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Pelota', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Pelota', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46470,ALBAL,"C. LUIS ARNAU, 11",961205840,"39,399079","-0,407739",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017390
46029409,CENTRE FPA MUNICIPAL,"['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos']","['Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos']",PUB., 46470,ALBAL,"C. SENYERA, 4",961272289,"39,397564","-0,411966",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46029409
46032391,CENTRE PRIV. ED. INF. 1er CICLE ARCO IRIS,[],[],PRIV., 46470,ALBAL,"C. COOPERATIVA, 22",961268592,"39,396945","-0,418929",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46032391
46035069,CENTRE PRIV. ED. INF. 1er CICLE ARCO IRIS II,[],[],PRIV., 46470,ALBAL,"C. ALICANTE, 23-25",961268592,"39,397112","-0,419322",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035069
46034481,CENTRE PRIV. ED. INF. 1er CICLE GARABATOS,[],[],PRIV., 46470,ALBAL,"C. ANDRÉS ARBIOL, 1",961267002,"39,395964","-0,408602",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46034481
46035008,CENTRE PRIV. ED. INF. 1er CICLE L'ESCOLETA,[],[],PRIV., 46470,ALBAL,"C. SANT ROC, 47",961272639,"39,394484","-0,416346",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035008
46034697,CENTRE PRIV. ED. INF. 1er CICLE XICALLA,"['Comedor', 'Aula de idiomas', 'Salón actos', 'Huerto', 'Inglés']","['Comedor', 'Aula de idiomas', 'Salón actos', 'Huerto', 'Inglés']",PRIV., 46470,ALBAL,"Avda. BLASCO IBÁÑEZ, 121",695392171,"39,396656","-0,406878",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46034697
46000249,CENTRE PRIVAT SANTA ANA Y SAN JOSÉ DE LA MONTAÑA,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés']",PRIV., 46470,ALBAL,"Pza. DE LA IGLESIA, 10",961261984,"39,397088","-0,414712",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000249
46032123,EI 1er CICLE MUNICIPAL,"['Comedor', 'Huerto', 'Cursos de verano', 'Inglés']","['Comedor', 'Huerto', 'Cursos de verano', 'Inglés']",PUB., 46470,ALBAL,"Pza. ERNEST LLUCH I MARTI, 1",961275877,"39,401117","-0,413478",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46032123
46023687,ESCOLA PRIVADA DE MÚSICA ESCOLA CORAL DE VEUS,[],[],PRIV., 46470,ALBAL,"C. SAN CARLOS, 80",961265547,"39,397639","-0,408871",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023687
46021241,ESCOLA PRIVADA DE MÚSICA JUVENTUD MUSICAL DE ALBAL,[],[],PRIV., 46470,ALBAL,"C. SAN CARLOS, S/N",961269817,"39,397701","-0,408951",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021241
46022831,IES D'ALBAL,"['Pulse para enviar un correo electrónico al Centro', 'Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Alemán', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']","['Pulse para enviar un correo electrónico al Centro', 'Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Alemán', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']",PUB., 46470,ALBAL,"C. HERNÁNDEZ LAZARO, S/N",961206110,"39,398787","-0,409852",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46022831
46000298,CEIP AUSIÀS MARCH,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46687,ALBALAT DE LA RIBERA,"C. LA TORRETA, S/N",962457505,"39,200899","-0,389926",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000298
46032251,EI 1er CICLE MUNICIPAL,[],[],PUB., 46687,ALBALAT DE LA RIBERA,"C. MONTESA, S/N",610418933,"39,200263","-0,389998",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46032251
46023699,ESCOLA PRIVADA DE MÚSICA,[],[],PRIV., 46687,ALBALAT DE LA RIBERA,"Avda. DEL PONT, 1",962490124,"39,199137","-0,386817",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023699
46022841,IES SUCRO,"['Transporte', 'Aula Informática', 'Biblioteca', 'Aula música', 'I. Deportivas', 'Gimnasio', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Transporte', 'Aula Informática', 'Biblioteca', 'Aula música', 'I. Deportivas', 'Gimnasio', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46687,ALBALAT DE LA RIBERA,"C. JOSÉ MIGUEL PERALES BALAGUER, S/N",962457840,"39,204798","-0,384001",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46022841
46000304,CEIP EL CASTELL,"['Página Web de Mestre a casa', 'Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Gimnasio', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Página Web de Mestre a casa', 'Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Gimnasio', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46135,ALBALAT DELS SORELLS,"Cm. DEL MOLÍ VELL, S/N",962565210,"39,544389","-0,349344",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000304
46027711,CENTRE FPA MUNICIPAL D'ALBALAT DELS SORELLS,[],[],PUB., 46135,ALBALAT DELS SORELLS,"C. LES ESCOLES, 5",648266394,"39,543243","-0,34752",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027711
46030357,EI 1er CICLE MESTRA CARMEN BARRUFET PASTOR,['Comedor'],['Comedor'],PUB., 46135,ALBALAT DELS SORELLS,"C. MAYOR, 174",962910304,"39,54738","-0,34372",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030357
46036906,ESCOLA PRIVADA DE MÚSICA ,[],[],PRIV., 46135,ALBALAT DELS SORELLS,"C. VILANOVA DE CASTELLÓ, 2",659195960,"39,544722","-0,34785",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46036906
